name,brand,price,longevity,sillage,gender_preference,occasion
Calvin Klein Eternity,Jo Malone,204.06,8 hours,Soft,Female,Special Occasion
Creed Aventus,Prada,220.03,12 hours,Strong,Unisex,Work
Prada Luna Rossa,Versace,338.13,12 hours,Soft,Unisex,Special Occasion
Paco Rabanne 1 Million,Gucci,399.48,9 hours,Soft,Female,Romantic
Paco Rabanne 1 Million,Prada,226.6,10 hours,Strong,Male,Work
Jo Malone Peony & Blush Suede,Lancome,154.6,9 hours,Strong,Female,Formal
Dolce & Gabbana Light Blue,Jo Malone,326.86,12 hours,Moderate,Male,Evening
Tom Ford Noir,Dolce & Gabbana,317.61,9 hours,Soft,Male,Daily
Montblanc Legend,Gucci,392.84,6 hours,Soft,Unisex,Daily
Maison Francis Kurkdjian Baccarat Rouge 540,Chanel,69.69,8 hours,Soft,Unisex,Evening
Byredo Gypsy Water,Tom Ford,302.35,12 hours,Strong,Male,Special Occasion
Tom Ford Noir,Hugo Boss,281.43,9 hours,Strong,Unisex,Special Occasion
Chanel No. 5,Dolce & Gabbana,122.23,12 hours,Strong,Male,Luxury
Calvin Klein Eternity,Dior,253.75,6 hours,Moderate,Female,Daily
Burberry Brit,Creed,390.66,9 hours,Moderate,Male,Formal
Prada Luna Rossa,Gucci,249.68,10 hours,Moderate,Unisex,Casual
YSL Libre,Gucci,143.67,8 hours,Strong,Female,Special Occasion
Prada Luna Rossa,Dior,84.25,8 hours,Soft,Male,Romantic
Jo Malone Peony & Blush Suede,Armani,120.83,12 hours,Soft,Unisex,Luxury
Paco Rabanne 1 Million,Jo Malone,256.6,7 hours,Moderate,Male,Evening
Hugo Boss Bottled,Versace,70.56,8 hours,Soft,Female,Romantic
Versace Eros,Montblanc,192.39,7 hours,Moderate,Female,Casual
Creed Aventus,Maison Francis Kurkdjian,185.02,6 hours,Strong,Female,Evening
Jo Malone Peony & Blush Suede,Burberry,131.1,6 hours,Soft,Female,Evening
Gucci Bloom,Jo Malone,304.52,12 hours,Moderate,Female,Work
Hugo Boss Bottled,Dolce & Gabbana,122.69,8 hours,Strong,Female,Daily
Marc Jacobs Daisy,Versace,267.71,9 hours,Soft,Male,Special Occasion
Versace Eros,Gucci,122.43,6 hours,Moderate,Female,Work
Byredo Gypsy Water,Armani,188.34,8 hours,Moderate,Male,Party
YSL Libre,Gucci,65.87,9 hours,Moderate,Female,Summer
Dolce & Gabbana Light Blue,Prada,346.2,9 hours,Strong,Female,Formal
Burberry Brit,Dolce & Gabbana,390.26,12 hours,Soft,Unisex,Romantic
Armani Acqua di Gio,Maison Francis Kurkdjian,272.91,12 hours,Moderate,Female,Casual
Gucci Bloom,Dior,360.3,10 hours,Soft,Female,Formal
Byredo Gypsy Water,Montblanc,203.3,10 hours,Soft,Unisex,Party
Paco Rabanne 1 Million,Lancome,124.97,10 hours,Strong,Unisex,Evening
Versace Eros,Lancome,265.3,6 hours,Moderate,Unisex,Casual
YSL Libre,Chanel,350.53,9 hours,Moderate,Male,Daily
Versace Eros,Paco Rabanne,271.66,6 hours,Strong,Female,Summer
Dior Sauvage,Marc Jacobs,279.61,6 hours,Strong,Unisex,Casual
Dolce & Gabbana Light Blue,Maison Francis Kurkdjian,102.92,9 hours,Soft,Male,Summer
Prada Luna Rossa,Jo Malone,363.4,6 hours,Soft,Female,Formal
Lancome La Vie Est Belle,Maison Francis Kurkdjian,291.77,7 hours,Strong,Female,Special Occasion
Paco Rabanne 1 Million,Gucci,295.59,7 hours,Soft,Male,Work
YSL Libre,Burberry,222.81,8 hours,Strong,Male,Evening
Maison Francis Kurkdjian Baccarat Rouge 540,Tom Ford,200.64,10 hours,Moderate,Unisex,Party
Jo Malone Peony & Blush Suede,Creed,304.27,7 hours,Strong,Female,Casual
YSL Libre,Prada,217.28,9 hours,Strong,Male,Luxury
Jo Malone Peony & Blush Suede,Hugo Boss,139.73,9 hours,Moderate,Male,Romantic
Marc Jacobs Daisy,Montblanc,180.84,12 hours,Strong,Female,Casual
Byredo Gypsy Water,Creed,217.59,12 hours,Strong,Female,Party
Creed Aventus,Versace,193.04,12 hours,Strong,Female,Special Occasion
Chanel No. 5,Gucci,250.18,9 hours,Strong,Female,Casual
Byredo Gypsy Water,Dolce & Gabbana,381.16,7 hours,Strong,Male,Casual
Creed Aventus,Montblanc,362.57,8 hours,Soft,Male,Casual
Tom Ford Noir,Armani,79.33,6 hours,Soft,Female,Special Occasion
Tom Ford Noir,Byredo,182.8,10 hours,Strong,Unisex,Summer
Jo Malone Peony & Blush Suede,Lancome,127.36,12 hours,Moderate,Unisex,Summer
Calvin Klein Eternity,Burberry,142.52,7 hours,Strong,Male,Luxury
Hugo Boss Bottled,Calvin Klein,58.41,10 hours,Moderate,Female,Daily
Lancome La Vie Est Belle,Lancome,169.89,9 hours,Strong,Unisex,Work
Calvin Klein Eternity,Maison Francis Kurkdjian,384.23,8 hours,Strong,Female,Work
Armani Acqua di Gio,Burberry,201.45,9 hours,Moderate,Unisex,Work
Gucci Bloom,Maison Francis Kurkdjian,359.45,8 hours,Soft,Female,Special Occasion
Calvin Klein Eternity,Yves Saint Laurent,388.71,9 hours,Soft,Male,Summer
Chanel No. 5,Prada,113.89,10 hours,Soft,Male,Summer
Creed Aventus,Byredo,264.41,6 hours,Moderate,Male,Evening
Tom Ford Noir,Burberry,144.05,10 hours,Soft,Unisex,Party
Burberry Brit,Lancome,373.98,7 hours,Moderate,Male,Luxury
Marc Jacobs Daisy,Montblanc,278.93,12 hours,Strong,Female,Casual
Versace Eros,Montblanc,394.05,10 hours,Strong,Unisex,Daily
Armani Acqua di Gio,Dior,227.25,8 hours,Soft,Unisex,Special Occasion
Prada Luna Rossa,Byredo,345.9,9 hours,Strong,Unisex,Work
Dior Sauvage,Tom Ford,386.32,8 hours,Moderate,Female,Formal
Jo Malone Peony & Blush Suede,Montblanc,392.78,6 hours,Strong,Unisex,Formal
Versace Eros,Jo Malone,276.32,9 hours,Strong,Male,Special Occasion
Dior Sauvage,Creed,221.12,7 hours,Soft,Female,Casual
Maison Francis Kurkdjian Baccarat Rouge 540,Paco Rabanne,361.77,6 hours,Soft,Female,Party
Gucci Bloom,Burberry,291.36,12 hours,Moderate,Male,Daily
Tom Ford Noir,Gucci,311.44,6 hours,Moderate,Female,Formal
Dior Sauvage,Armani,322.98,6 hours,Strong,Male,Casual
Calvin Klein Eternity,Maison Francis Kurkdjian,120.2,6 hours,Strong,Male,Party
Lancome La Vie Est Belle,Dior,100.36,7 hours,Strong,Unisex,Party
Dolce & Gabbana Light Blue,Burberry,210.58,6 hours,Strong,Unisex,Summer
Paco Rabanne 1 Million,Marc Jacobs,347.81,7 hours,Soft,Male,Romantic
Lancome La Vie Est Belle,Tom Ford,303.53,10 hours,Strong,Unisex,Romantic
Dolce & Gabbana Light Blue,Montblanc,157.19,9 hours,Strong,Male,Casual
Chanel No. 5,Jo Malone,164.12,9 hours,Soft,Unisex,Summer
Tom Ford Noir,Tom Ford,291.72,12 hours,Strong,Male,Work
Byredo Gypsy Water,Calvin Klein,81.34,12 hours,Soft,Unisex,Party
Byredo Gypsy Water,Dolce & Gabbana,191.65,10 hours,Strong,Male,Summer
Versace Eros,Hugo Boss,364.68,6 hours,Strong,Female,Special Occasion
Creed Aventus,Armani,109.14,8 hours,Soft,Male,Luxury
Hugo Boss Bottled,Montblanc,288.61,10 hours,Soft,Female,Formal
Creed Aventus,Creed,274.8,7 hours,Strong,Unisex,Luxury
Tom Ford Noir,Marc Jacobs,155.05,9 hours,Moderate,Female,Party
YSL Libre,Versace,256.75,7 hours,Soft,Unisex,Formal
Prada Luna Rossa,Lancome,358.05,9 hours,Soft,Male,Party
Creed Aventus,Versace,211.79,12 hours,Strong,Female,Formal
Tom Ford Noir,Armani,185.0,7 hours,Moderate,Unisex,Romantic
Chanel No. 5,Hugo Boss,150.36,10 hours,Soft,Female,Daily
Gucci Bloom,Armani,158.41,9 hours,Moderate,Unisex,Work
Prada Luna Rossa,Tom Ford,188.14,6 hours,Soft,Female,Daily
Paco Rabanne 1 Million,Hugo Boss,60.1,12 hours,Moderate,Male,Daily
Tom Ford Noir,Tom Ford,363.16,7 hours,Moderate,Unisex,Summer
Prada Luna Rossa,Marc Jacobs,88.73,6 hours,Strong,Female,Formal
Tom Ford Noir,Versace,184.97,6 hours,Soft,Unisex,Summer
Byredo Gypsy Water,Paco Rabanne,327.79,9 hours,Soft,Female,Summer
Jo Malone Peony & Blush Suede,Maison Francis Kurkdjian,129.64,8 hours,Strong,Male,Evening
Paco Rabanne 1 Million,Calvin Klein,218.63,12 hours,Strong,Female,Summer
Lancome La Vie Est Belle,Calvin Klein,101.87,10 hours,Soft,Male,Work
YSL Libre,Tom Ford,220.91,9 hours,Strong,Female,Evening
Lancome La Vie Est Belle,Versace,74.79,6 hours,Soft,Male,Casual
YSL Libre,Burberry,231.94,6 hours,Strong,Unisex,Luxury
Gucci Bloom,Paco Rabanne,351.08,7 hours,Moderate,Female,Party
Hugo Boss Bottled,Tom Ford,186.98,6 hours,Soft,Unisex,Daily
Chanel No. 5,Dior,278.2,9 hours,Strong,Male,Daily
Dior Sauvage,Lancome,141.73,8 hours,Soft,Unisex,Daily
Tom Ford Noir,Yves Saint Laurent,197.68,10 hours,Moderate,Unisex,Party
Lancome La Vie Est Belle,Paco Rabanne,333.64,10 hours,Moderate,Male,Evening
Calvin Klein Eternity,Calvin Klein,54.68,10 hours,Soft,Unisex,Party
Tom Ford Noir,Marc Jacobs,87.04,12 hours,Moderate,Female,Special Occasion
Jo Malone Peony & Blush Suede,Dior,247.46,6 hours,Soft,Female,Evening
Calvin Klein Eternity,Marc Jacobs,207.61,6 hours,Soft,Unisex,Summer
Lancome La Vie Est Belle,Montblanc,269.08,6 hours,Strong,Unisex,Formal
Calvin Klein Eternity,Byredo,389.4,8 hours,Moderate,Male,Summer
Gucci Bloom,Hugo Boss,119.72,12 hours,Soft,Female,Special Occasion
Armani Acqua di Gio,Calvin Klein,382.45,8 hours,Moderate,Unisex,Work
Chanel No. 5,Armani,95.06,9 hours,Strong,Male,Summer
Lancome La Vie Est Belle,Gucci,162.05,7 hours,Soft,Male,Luxury
Prada Luna Rossa,Gucci,91.35,12 hours,Soft,Male,Special Occasion
Creed Aventus,Calvin Klein,72.92,7 hours,Strong,Unisex,Casual
YSL Libre,Montblanc,238.14,8 hours,Soft,Unisex,Daily
Maison Francis Kurkdjian Baccarat Rouge 540,Versace,251.47,10 hours,Moderate,Unisex,Casual
Versace Eros,Creed,79.2,10 hours,Strong,Male,Daily
Dior Sauvage,Lancome,74.74,10 hours,Soft,Female,Work
Calvin Klein Eternity,Burberry,387.79,9 hours,Strong,Unisex,Formal
Montblanc Legend,Montblanc,296.18,10 hours,Soft,Male,Casual
Lancome La Vie Est Belle,Paco Rabanne,360.04,10 hours,Strong,Unisex,Work
Paco Rabanne 1 Million,Dior,230.09,6 hours,Strong,Unisex,Daily
Calvin Klein Eternity,Versace,180.15,8 hours,Moderate,Female,Casual
Prada Luna Rossa,Gucci,369.7,8 hours,Moderate,Unisex,Daily
Armani Acqua di Gio,Armani,328.59,9 hours,Soft,Female,Evening
Montblanc Legend,Dior,341.03,10 hours,Strong,Male,Casual
Prada Luna Rossa,Dior,246.49,10 hours,Soft,Male,Casual
Chanel No. 5,Calvin Klein,197.23,10 hours,Strong,Female,Evening
Hugo Boss Bottled,Jo Malone,101.82,9 hours,Strong,Male,Romantic
Armani Acqua di Gio,Marc Jacobs,269.5,6 hours,Soft,Female,Daily
YSL Libre,Prada,350.32,12 hours,Moderate,Male,Luxury
Paco Rabanne 1 Million,Prada,332.39,7 hours,Moderate,Unisex,Work
Versace Eros,Dolce & Gabbana,396.51,9 hours,Strong,Female,Special Occasion
Calvin Klein Eternity,Dior,369.54,9 hours,Soft,Female,Romantic
Maison Francis Kurkdjian Baccarat Rouge 540,Marc Jacobs,173.64,8 hours,Soft,Unisex,Formal
YSL Libre,Jo Malone,386.87,12 hours,Strong,Male,Romantic
Prada Luna Rossa,Calvin Klein,56.17,12 hours,Soft,Unisex,Summer
Creed Aventus,Dior,149.12,9 hours,Soft,Female,Special Occasion
Versace Eros,Calvin Klein,250.43,7 hours,Soft,Male,Romantic
Paco Rabanne 1 Million,Tom Ford,176.37,8 hours,Moderate,Male,Luxury
Dolce & Gabbana Light Blue,Prada,66.0,6 hours,Soft,Unisex,Work
Hugo Boss Bottled,Armani,137.71,7 hours,Soft,Unisex,Romantic
Dolce & Gabbana Light Blue,Creed,338.47,7 hours,Moderate,Male,Luxury
Hugo Boss Bottled,Armani,57.56,7 hours,Moderate,Unisex,Daily
Calvin Klein Eternity,Versace,90.89,7 hours,Strong,Male,Work
Hugo Boss Bottled,Hugo Boss,248.89,7 hours,Soft,Female,Formal
Armani Acqua di Gio,Burberry,362.63,7 hours,Moderate,Male,Luxury
Jo Malone Peony & Blush Suede,Byredo,331.64,9 hours,Soft,Female,Casual
Gucci Bloom,Versace,162.3,12 hours,Soft,Male,Casual
Calvin Klein Eternity,Dolce & Gabbana,183.95,10 hours,Soft,Female,Romantic
Gucci Bloom,Marc Jacobs,389.55,8 hours,Moderate,Male,Romantic
Marc Jacobs Daisy,Hugo Boss,185.61,7 hours,Moderate,Unisex,Party
Paco Rabanne 1 Million,Hugo Boss,298.97,6 hours,Moderate,Male,Daily
Creed Aventus,Tom Ford,326.77,6 hours,Soft,Male,Evening
Creed Aventus,Gucci,109.47,10 hours,Strong,Male,Work
Chanel No. 5,Hugo Boss,112.22,6 hours,Strong,Unisex,Formal
Creed Aventus,Marc Jacobs,126.41,7 hours,Moderate,Unisex,Work
Burberry Brit,Versace,390.94,9 hours,Moderate,Unisex,Daily
Dolce & Gabbana Light Blue,Lancome,61.99,6 hours,Soft,Female,Formal
Montblanc Legend,Chanel,312.85,12 hours,Moderate,Female,Evening
Jo Malone Peony & Blush Suede,Marc Jacobs,395.41,9 hours,Moderate,Female,Evening
Jo Malone Peony & Blush Suede,Lancome,164.12,7 hours,Moderate,Female,Romantic
Dolce & Gabbana Light Blue,Armani,356.86,12 hours,Strong,Male,Work
Hugo Boss Bottled,Tom Ford,162.62,6 hours,Strong,Female,Work
Calvin Klein Eternity,Creed,189.65,10 hours,Strong,Unisex,Special Occasion
Paco Rabanne 1 Million,Montblanc,395.99,7 hours,Strong,Male,Summer
YSL Libre,Prada,227.49,12 hours,Moderate,Male,Party
Versace Eros,Montblanc,138.23,9 hours,Strong,Unisex,Luxury
Lancome La Vie Est Belle,Lancome,64.91,10 hours,Strong,Female,Party
Creed Aventus,Lancome,395.8,9 hours,Strong,Male,Luxury
Tom Ford Noir,Byredo,274.36,9 hours,Strong,Unisex,Daily
Montblanc Legend,Dolce & Gabbana,90.46,10 hours,Soft,Male,Work
Paco Rabanne 1 Million,Prada,209.55,7 hours,Soft,Female,Romantic
Paco Rabanne 1 Million,Byredo,133.04,10 hours,Soft,Male,Luxury
Burberry Brit,Dolce & Gabbana,371.56,10 hours,Strong,Unisex,Casual
Burberry Brit,Gucci,162.76,10 hours,Strong,Female,Evening
Creed Aventus,Calvin Klein,307.27,7 hours,Moderate,Male,Summer
Dior Sauvage,Creed,59.52,10 hours,Soft,Female,Special Occasion
Creed Aventus,Versace,383.92,9 hours,Strong,Male,Formal
Burberry Brit,Paco Rabanne,69.64,12 hours,Soft,Unisex,Work
Dolce & Gabbana Light Blue,Dior,175.24,10 hours,Strong,Female,Casual
Chanel No. 5,Jo Malone,180.05,7 hours,Strong,Unisex,Special Occasion
Versace Eros,Montblanc,211.85,10 hours,Soft,Unisex,Casual
Gucci Bloom,Maison Francis Kurkdjian,219.27,12 hours,Strong,Male,Summer
Calvin Klein Eternity,Calvin Klein,317.16,12 hours,Soft,Unisex,Casual
Hugo Boss Bottled,Tom Ford,393.73,9 hours,Moderate,Female,Luxury
Burberry Brit,Tom Ford,383.21,12 hours,Moderate,Unisex,Formal
YSL Libre,Lancome,309.93,9 hours,Strong,Female,Work
YSL Libre,Marc Jacobs,374.6,6 hours,Moderate,Male,Special Occasion
Dior Sauvage,Versace,193.89,8 hours,Strong,Male,Formal
Paco Rabanne 1 Million,Yves Saint Laurent,212.18,9 hours,Soft,Male,Special Occasion
Armani Acqua di Gio,Burberry,270.51,12 hours,Strong,Female,Formal
Byredo Gypsy Water,Byredo,284.81,8 hours,Strong,Unisex,Daily
Burberry Brit,Jo Malone,290.64,9 hours,Moderate,Female,Formal
Tom Ford Noir,Dolce & Gabbana,181.31,12 hours,Moderate,Female,Formal
Lancome La Vie Est Belle,Montblanc,179.37,8 hours,Moderate,Male,Luxury
Chanel No. 5,Hugo Boss,153.13,6 hours,Moderate,Female,Romantic
Montblanc Legend,Maison Francis Kurkdjian,287.03,7 hours,Moderate,Unisex,Casual
Calvin Klein Eternity,Dior,239.27,10 hours,Moderate,Unisex,Party
Chanel No. 5,Montblanc,252.37,10 hours,Moderate,Unisex,Romantic
Versace Eros,Montblanc,261.02,10 hours,Strong,Male,Party
Jo Malone Peony & Blush Suede,Byredo,199.99,10 hours,Soft,Male,Party
Dior Sauvage,Yves Saint Laurent,369.31,7 hours,Moderate,Female,Daily
Armani Acqua di Gio,Burberry,180.4,6 hours,Soft,Male,Formal
Burberry Brit,Burberry,374.63,12 hours,Moderate,Unisex,Party
Lancome La Vie Est Belle,Dolce & Gabbana,301.13,7 hours,Strong,Male,Formal
Hugo Boss Bottled,Jo Malone,214.64,9 hours,Strong,Unisex,Evening
Armani Acqua di Gio,Dolce & Gabbana,249.27,8 hours,Soft,Female,Summer
Gucci Bloom,Creed,284.39,8 hours,Strong,Unisex,Evening
Prada Luna Rossa,Creed,374.93,10 hours,Moderate,Unisex,Luxury
Tom Ford Noir,Creed,195.37,10 hours,Soft,Male,Work
Burberry Brit,Versace,176.55,12 hours,Strong,Female,Formal
Calvin Klein Eternity,Hugo Boss,214.13,7 hours,Moderate,Female,Formal
Hugo Boss Bottled,Creed,157.56,10 hours,Strong,Male,Work
Lancome La Vie Est Belle,Hugo Boss,315.33,9 hours,Moderate,Unisex,Party
Maison Francis Kurkdjian Baccarat Rouge 540,Armani,200.19,9 hours,Soft,Unisex,Luxury
Armani Acqua di Gio,Hugo Boss,133.45,10 hours,Moderate,Unisex,Casual
Jo Malone Peony & Blush Suede,Gucci,72.2,6 hours,Moderate,Female,Evening
Paco Rabanne 1 Million,Maison Francis Kurkdjian,391.01,7 hours,Soft,Male,Summer
Maison Francis Kurkdjian Baccarat Rouge 540,Tom Ford,340.02,12 hours,Moderate,Unisex,Special Occasion
Dolce & Gabbana Light Blue,Dolce & Gabbana,90.57,8 hours,Moderate,Unisex,Party
Gucci Bloom,Gucci,53.01,9 hours,Strong,Unisex,Luxury
Hugo Boss Bottled,Prada,342.73,10 hours,Moderate,Male,Work
Tom Ford Noir,Burberry,142.07,10 hours,Soft,Unisex,Luxury
Chanel No. 5,Chanel,150.99,9 hours,Moderate,Female,Special Occasion
Lancome La Vie Est Belle,Creed,113.59,12 hours,Soft,Male,Daily
Jo Malone Peony & Blush Suede,Burberry,258.43,9 hours,Strong,Female,Evening
Byredo Gypsy Water,Lancome,250.66,9 hours,Soft,Female,Daily
Lancome La Vie Est Belle,Marc Jacobs,154.01,10 hours,Strong,Male,Formal
Dior Sauvage,Jo Malone,283.74,12 hours,Moderate,Unisex,Special Occasion
Paco Rabanne 1 Million,Versace,268.73,12 hours,Soft,Unisex,Special Occasion
Byredo Gypsy Water,Tom Ford,86.95,7 hours,Soft,Female,Formal
Hugo Boss Bottled,Paco Rabanne,158.78,9 hours,Strong,Female,Casual
Armani Acqua di Gio,Tom Ford,90.12,6 hours,Strong,Male,Work
Montblanc Legend,Maison Francis Kurkdjian,152.55,6 hours,Strong,Female,Evening
Burberry Brit,Marc Jacobs,372.98,8 hours,Strong,Female,Summer
Creed Aventus,Chanel,210.11,10 hours,Moderate,Unisex,Summer
Burberry Brit,Hugo Boss,177.49,12 hours,Moderate,Male,Work
Armani Acqua di Gio,Byredo,72.63,9 hours,Soft,Female,Daily
Jo Malone Peony & Blush Suede,Byredo,96.57,9 hours,Soft,Male,Work
Marc Jacobs Daisy,Montblanc,383.64,10 hours,Soft,Female,Evening
YSL Libre,Jo Malone,303.98,9 hours,Strong,Male,Summer
Burberry Brit,Creed,254.08,6 hours,Soft,Unisex,Casual
Montblanc Legend,Jo Malone,330.8,10 hours,Moderate,Female,Summer
Montblanc Legend,Prada,102.16,9 hours,Strong,Unisex,Luxury
Dior Sauvage,Gucci,146.63,12 hours,Moderate,Female,Summer
Lancome La Vie Est Belle,Yves Saint Laurent,330.36,6 hours,Moderate,Male,Evening
Burberry Brit,Jo Malone,130.76,8 hours,Strong,Unisex,Daily
Jo Malone Peony & Blush Suede,Calvin Klein,190.02,12 hours,Strong,Male,Summer
Burberry Brit,Gucci,144.18,6 hours,Soft,Male,Casual
Lancome La Vie Est Belle,Jo Malone,62.93,7 hours,Strong,Female,Work
Calvin Klein Eternity,Yves Saint Laurent,323.2,8 hours,Moderate,Unisex,Casual
Jo Malone Peony & Blush Suede,Chanel,66.72,10 hours,Soft,Female,Summer
Tom Ford Noir,Prada,292.27,10 hours,Moderate,Female,Work
Creed Aventus,Creed,340.62,8 hours,Strong,Unisex,Party
Burberry Brit,Calvin Klein,375.17,6 hours,Soft,Female,Luxury
Dior Sauvage,Hugo Boss,253.07,8 hours,Moderate,Unisex,Special Occasion
Tom Ford Noir,Yves Saint Laurent,176.14,8 hours,Strong,Male,Work
Armani Acqua di Gio,Armani,208.0,12 hours,Strong,Male,Work
Armani Acqua di Gio,Byredo,384.46,10 hours,Soft,Unisex,Luxury
Dolce & Gabbana Light Blue,Marc Jacobs,224.36,9 hours,Strong,Female,Special Occasion
Dior Sauvage,Tom Ford,99.5,8 hours,Soft,Unisex,Casual
Hugo Boss Bottled,Creed,307.98,6 hours,Moderate,Male,Formal
Versace Eros,Dior,141.03,8 hours,Soft,Unisex,Romantic
Chanel No. 5,Prada,383.83,6 hours,Soft,Female,Party
Montblanc Legend,Montblanc,86.76,7 hours,Moderate,Male,Formal
Tom Ford Noir,Prada,275.36,12 hours,Strong,Male,Luxury
YSL Libre,Gucci,261.06,12 hours,Strong,Unisex,Romantic
Maison Francis Kurkdjian Baccarat Rouge 540,Dior,316.94,6 hours,Soft,Female,Work
Dior Sauvage,Gucci,145.15,9 hours,Soft,Male,Romantic
Tom Ford Noir,Chanel,194.91,10 hours,Moderate,Male,Evening
Montblanc Legend,Tom Ford,158.15,6 hours,Soft,Unisex,Evening
Hugo Boss Bottled,Paco Rabanne,168.77,8 hours,Strong,Unisex,Casual
Gucci Bloom,Versace,340.25,8 hours,Soft,Unisex,Romantic
Hugo Boss Bottled,Versace,353.66,9 hours,Moderate,Male,Casual
YSL Libre,Tom Ford,142.01,12 hours,Strong,Male,Formal
Maison Francis Kurkdjian Baccarat Rouge 540,Dior,134.13,9 hours,Strong,Unisex,Casual
Maison Francis Kurkdjian Baccarat Rouge 540,Versace,163.62,8 hours,Moderate,Unisex,Romantic
Creed Aventus,Versace,180.9,8 hours,Moderate,Unisex,Formal
Prada Luna Rossa,Versace,256.19,7 hours,Moderate,Male,Casual
Gucci Bloom,Prada,110.23,12 hours,Soft,Male,Romantic
YSL Libre,Montblanc,114.39,12 hours,Strong,Unisex,Summer
Montblanc Legend,Armani,54.42,7 hours,Strong,Female,Evening
Versace Eros,Dolce & Gabbana,98.62,10 hours,Moderate,Male,Special Occasion
Marc Jacobs Daisy,Creed,186.17,9 hours,Soft,Male,Summer
Creed Aventus,Dior,208.14,9 hours,Strong,Unisex,Daily
Hugo Boss Bottled,Maison Francis Kurkdjian,269.36,8 hours,Soft,Male,Romantic
Armani Acqua di Gio,Lancome,265.69,10 hours,Soft,Male,Luxury
Byredo Gypsy Water,Dior,91.98,7 hours,Strong,Male,Evening
Maison Francis Kurkdjian Baccarat Rouge 540,Dolce & Gabbana,374.27,8 hours,Moderate,Unisex,Formal
Burberry Brit,Calvin Klein,333.6,12 hours,Moderate,Unisex,Party
YSL Libre,Maison Francis Kurkdjian,235.42,9 hours,Moderate,Unisex,Special Occasion
YSL Libre,Prada,241.73,7 hours,Strong,Male,Romantic
Maison Francis Kurkdjian Baccarat Rouge 540,Creed,105.07,10 hours,Strong,Male,Casual
Montblanc Legend,Byredo,249.1,8 hours,Moderate,Male,Evening
Lancome La Vie Est Belle,Calvin Klein,290.7,7 hours,Moderate,Unisex,Work
Chanel No. 5,Dolce & Gabbana,127.63,6 hours,Moderate,Unisex,Work
Versace Eros,Versace,162.84,10 hours,Strong,Unisex,Summer
Jo Malone Peony & Blush Suede,Lancome,50.43,12 hours,Strong,Female,Luxury
Dolce & Gabbana Light Blue,Byredo,289.55,10 hours,Moderate,Male,Formal
Dior Sauvage,Prada,337.84,6 hours,Soft,Unisex,Evening
Chanel No. 5,Chanel,179.32,9 hours,Soft,Male,Special Occasion
Maison Francis Kurkdjian Baccarat Rouge 540,Byredo,234.62,12 hours,Soft,Unisex,Formal
Maison Francis Kurkdjian Baccarat Rouge 540,Gucci,170.48,12 hours,Soft,Male,Party
Montblanc Legend,Maison Francis Kurkdjian,346.9,6 hours,Moderate,Female,Evening
Hugo Boss Bottled,Marc Jacobs,378.9,6 hours,Soft,Female,Party
Tom Ford Noir,Dolce & Gabbana,291.12,8 hours,Strong,Unisex,Work
Calvin Klein Eternity,Marc Jacobs,306.7,6 hours,Soft,Male,Daily
YSL Libre,Burberry,261.0,8 hours,Strong,Unisex,Evening
Hugo Boss Bottled,Burberry,105.65,10 hours,Moderate,Female,Work
Lancome La Vie Est Belle,Prada,91.08,8 hours,Moderate,Male,Special Occasion
Armani Acqua di Gio,Paco Rabanne,219.97,9 hours,Moderate,Female,Casual
Lancome La Vie Est Belle,Armani,201.35,10 hours,Moderate,Female,Casual
Prada Luna Rossa,Calvin Klein,165.84,8 hours,Strong,Female,Work
Hugo Boss Bottled,Dolce & Gabbana,174.78,9 hours,Moderate,Female,Romantic
Jo Malone Peony & Blush Suede,Prada,197.02,6 hours,Soft,Male,Romantic
Prada Luna Rossa,Hugo Boss,108.33,10 hours,Soft,Unisex,Daily
Dior Sauvage,Tom Ford,178.02,6 hours,Soft,Female,Work
Hugo Boss Bottled,Versace,79.46,8 hours,Moderate,Male,Luxury
